Date,Open,High,Low,Close,Volume
2012-02-23,62.19,62.54,61.98,62.51,656000
2012-02-22,62.3,62.44,62.12,62.21,381800
2012-02-21,62.55,62.68,62.23,62.42,1516400
2012-02-17,62.45,62.46,62.16,62.38,1208400
2012-02-16,61.56,62.27,61.4641,62.23,877000
2012-02-15,62.05,62.12,61.44,61.56,376200
2012-02-14,61.75,61.86,61.4257,61.834,406800
2012-02-13,61.89,61.99,61.65,61.92,460800
2012-02-10,61.34,61.5,61.22,61.45,247000
2012-02-09,61.95,62.01,61.57,61.87,518000
2012-02-08,61.7,61.846,61.44,61.8,519400
2012-02-07,61.38,61.76,61.14,61.67,328400
2012-02-06,61.29,61.51,61.2,61.48,300400
2012-02-03,61.3,61.57,61.19,61.57,446200
2012-02-02,60.72,60.83,60.48,60.71,286000
2012-02-01,60.5,60.87,60.43,60.59,198000
2012-01-31,60.4,60.46,59.8,60.02,314800
2012-01-30,59.7,60.1,59.49,60.05,659200
2012-01-27,60.02,60.39,60.0,60.25,208200
2012-01-26,60.93,61.0,60.08,60.33,275200
2012-01-25,60.04,60.769,59.82,60.64,508000
2012-01-24,59.84,60.15,59.74,60.11,406200
2012-01-23,60.14,60.49,59.93,60.2,261800
2012-01-20,60.04,60.17,59.89,60.14,690400
2012-01-19,60.0,60.17,59.86,60.14,449000
2012-01-18,59.16,59.82,59.05,59.82,344200
2012-01-17,59.49,59.59,59.025,59.16,648400
2012-01-13,58.85,59.0,58.411,59.0,294400
2012-01-12,59.26,59.32,58.79,59.25,404400
2012-01-11,58.89,59.17,58.78,59.12,407600
2012-01-10,59.18,59.2667,58.9862,59.06,522400
2012-01-09,58.57,58.62,58.27,58.56,354000
2012-01-06,58.65,58.65,58.236,58.47,333800
2012-01-05,58.14,58.6474,57.84,58.59,507000
2012-01-04,58.22,58.46,57.98,58.4,896800
2012-01-03,58.45,58.7276,58.3,58.3,326400
2011-12-30,57.66,57.7795,57.45,57.45,508600
2011-12-29,57.31,59.08,57.26,57.67,518200
2011-12-28,57.86,57.86,57.05,57.15,360600
2011-12-27,57.69,59.0,57.68,57.86,777200
2011-12-23,57.48,57.84,57.38,57.8,512800
2011-12-22,57.35,57.69,57.25,57.69,2879600
2011-12-21,56.95,57.19,56.508,57.15,365200
2011-12-20,56.17,57.084,56.17,56.98,287600
2011-12-19,56.14,56.247,55.22,55.33,908200
2011-12-16,56.26,56.55,55.82,55.9,2960000
2011-12-15,56.26,56.31,55.78,55.86,165000
2011-12-14,56.05,56.249,55.55,55.65,1890200
2011-12-13,57.11,57.38,56.0,56.28,325600
2011-12-12,57.14,57.14,56.33,56.82,254400
2011-12-09,56.94,57.77,56.9,57.65,1764400
2011-12-08,57.51,57.63,56.54,56.69,186800
2011-12-07,57.55,58.16,57.1766,57.94,173200
2011-12-06,57.69,58.1,57.51,57.75,135200
2011-12-05,58.0,58.14,57.36,57.7,389000
2011-12-02,57.7,57.8352,57.07,57.08,254600
2011-12-01,57.07,57.419,56.91,57.11,214600
2011-11-30,56.45,57.24,56.31,57.15,848800
2011-11-29,54.88,55.25,54.7,54.9,269800
2011-11-28,54.63,54.91,54.32,54.74,311000
2011-11-25,53.2,53.79,53.15,53.15,151200
2011-11-23,54.0,54.01,53.3,53.31,498200
2011-11-22,54.6,54.9,54.19,54.46,526600
2011-11-21,54.95,55.03,54.24,54.75,473400
2011-11-18,56.01,56.09,55.55,55.75,376200
2011-11-17,56.63,56.77,55.456,55.83,1979800
2011-11-16,57.1,57.73,56.66,56.74,183800
2011-11-15,57.26,57.956,57.06,57.67,804400
2011-11-14,57.71,57.7352,57.11,57.37,719000
2011-11-11,57.52,58.05,57.51,57.932,265200
2011-11-10,57.05,57.1,56.31,56.82,243600
2011-11-09,57.12,57.3595,56.2,56.31,493600
2011-11-08,58.05,58.51,57.51,58.42,271400
2011-11-07,57.32,57.76,56.82,57.73,159000
2011-11-04,57.23,57.45,56.71,57.398,294800
2011-11-03,57.32,57.843,56.52,57.73,347200
2011-11-02,56.6336,56.88,56.16,56.68,245200
2011-11-01,55.77,56.45,55.58,55.8,614200
2011-10-31,58.13,58.173,57.32,57.32,306800
2011-10-28,58.52,58.89,58.44,58.83,1387200
2011-10-27,58.39,59.15,57.9,58.77,618400
2011-10-26,56.88,57.03,55.9,56.81,3844400
2011-10-25,57.09,57.09,56.12,56.27,204800
2011-10-24,56.78,57.48,56.72,57.38,277000
2011-10-21,56.25,56.71,56.12,56.66,174400
2011-10-20,55.5,55.74,54.7995,55.59,136400
2011-10-19,55.92,56.236,55.2,55.34,215800
2011-10-18,54.92,56.42,54.5,56.04,518200
2011-10-17,55.74,55.8,54.82,54.94,619200
2011-10-14,55.75,56.03,55.457,55.99,846800
2011-10-13,54.85,55.22,54.45,55.08,728000
2011-10-12,55.14,55.8,55.0,55.16,1018200
2011-10-11,54.38,54.86,54.3,54.66,1326400
2011-10-10,53.87,54.68,53.83,54.68,336400
2011-10-07,53.58,53.584,52.59,52.89,1254200
2011-10-06,52.26,53.31,51.8815,53.3,1167600
2011-10-05,51.44,52.41,51.0,52.29,562000
2011-10-04,49.57,51.41,49.12,51.27,571200
2011-10-03,51.41,52.04,50.17,50.17,666200
2011-09-30,52.28,52.7395,51.69,51.76,366600
2011-09-29,53.53,53.7295,52.08,53.02,238600
2011-09-28,53.85,54.12,52.536,52.64,394600
2011-09-27,54.22,54.64,53.4299,53.71,1235000
2011-09-26,52.36,53.173,51.66,53.1,387600
2011-09-23,51.3,52.16,51.23,51.84,658400
2011-09-22,52.1,52.5,51.19,51.89,841000
2011-09-21,55.3,55.43,53.57,53.57,278000
2011-09-20,55.56,56.07,55.218,55.24,309000
2011-09-19,54.93,55.55,54.59,55.33,164200
2011-09-16,55.72,56.028,55.35,55.85,158000
2011-09-15,55.17,55.55,54.71,55.52,257400
2011-09-14,54.13,55.23,53.38,54.58,918000
2011-09-13,53.55,54.03,53.19,53.82,387000
2011-09-12,52.51,53.38,52.1805,53.3799,322600
2011-09-09,53.83,53.97,52.72,53.0,348400
2011-09-08,54.67,55.29,54.34,54.43,231200
2011-09-07,54.36,55.0205,54.15,55.01,399400
2011-09-06,52.36,53.57,52.32,53.5,395800
2011-09-02,54.16,54.42,53.7,53.87,300600
2011-09-01,55.87,56.4,55.27,55.3,549800
2011-08-31,55.99,56.453,55.46,55.84,429800
2011-08-30,55.25,55.96,54.83,55.56,259800
2011-08-29,54.67,55.48,54.62,55.46,318000
2011-08-26,52.83,54.14,52.01,53.89,395000
2011-08-25,54.36,54.59,52.81,53.19,588200
2011-08-24,53.16,54.04,53.03,54.0,302000
2011-08-23,51.76,53.29,51.5,53.27,603800
2011-08-22,52.66,52.69,51.39,51.49,492800
2011-08-19,51.68,52.91,51.42,51.45,2876800
2011-08-18,53.29,53.35,51.87,52.45,1048000
2011-08-17,55.0,55.4,54.3,54.72,321000
2011-08-16,54.61,55.18,54.12,54.66,527600
2011-08-15,54.55,55.2,54.43,55.13,451800
2011-08-12,54.24,54.5,53.66,54.0224,614400
2011-08-11,51.86,54.35,51.63,53.59,1838600
2011-08-10,52.73,53.15,51.24,51.34,806200
2011-08-09,52.2,53.7,50.46,53.67,1159600
2011-08-08,53.01,54.123,51.27,51.37,1580600
2011-08-05,55.69,55.8268,53.47,54.89,1076800
2011-08-04,56.94,56.98,54.92,55.01,1008400
2011-08-03,57.48,57.77,56.49,57.71,761000
2011-08-02,58.48,58.75,57.39,57.421,516800
2011-08-01,59.89,59.91,58.34,58.89,871800
2011-07-29,58.98,59.68,58.72,59.1,389200
2011-07-28,59.71,60.24,59.48,59.56,338200
2011-07-27,60.6,60.62,59.65,59.73,940600
2011-07-26,61.16,61.25,60.84,60.94,277600
2011-07-25,60.94,61.5,60.9035,61.2,367200
2011-07-22,61.5,61.6,61.2,61.55,180400
2011-07-21,61.0,61.622,60.89,61.5,468400
2011-07-20,60.88,60.89,60.579,60.69,181400
2011-07-19,60.07,60.74,60.04,60.69,466600
2011-07-18,59.97,60.01,59.28,59.72,188000
2011-07-15,60.23,60.29,59.82,60.23,80600
2011-07-14,60.46,60.69,59.76,59.9,111800
2011-07-13,60.41,60.91,60.1599,60.29,259400
2011-07-12,60.23,60.71,60.08,60.08,264800
2011-07-11,60.72,60.92,60.223,60.35,185400
2011-07-08,61.2,61.49,61.01,61.49,211200
2011-07-07,61.79,62.05,61.69,61.91,390800
2011-07-06,61.04,61.32,60.88,61.24,189600
2011-07-05,61.2,61.3,61.0,61.15,183600
2011-07-01,60.37,61.3,60.27,61.25,279000
2011-06-30,59.97,60.42,59.91,60.34,249600
2011-06-29,59.55,59.85,59.334,59.77,250600
2011-06-28,58.74,59.26,58.68,59.24,119000
2011-06-27,58.04,58.713,57.913,58.49,155600
2011-06-24,58.66,58.68,57.9,58.0,229000
2011-06-23,58.42,58.952,58.0,58.932,521400
2011-06-22,59.33,59.63,59.1,59.13,212000
2011-06-21,58.97,59.5776,58.92,59.48,264800
2011-06-20,58.17,58.78,58.16,58.68,107400
2011-06-17,58.74,58.75,58.19,58.35,117600
2011-06-16,58.1,58.4533,57.77,58.19,132000
2011-06-15,58.64,58.78,57.95,58.08,159400
2011-06-14,58.91,59.33,58.91,59.11,150800
2011-06-13,58.45,58.61,58.09,58.36,155800
2011-06-10,58.92,58.93,58.2,58.32,213400
2011-06-09,58.89,59.392,58.7308,59.1486,86600
2011-06-08,58.85,59.044,58.63,58.7,175200
2011-06-07,59.26,59.47,58.9299,58.94,407400
2011-06-06,59.53,59.59,58.9667,59.02,226400
2011-06-03,59.5,60.09,59.5,59.65,296800
2011-06-02,60.35,60.46,59.91,60.23,423600
2011-06-01,61.52,61.52,60.27,60.3,444000
2011-05-31,61.65,61.6799,61.2088,61.67,345000
2011-05-27,60.99,61.2,60.93,61.056,95200
2011-05-26,60.39,60.9,60.27,60.79,120800
2011-05-25,60.08,60.75,60.08,60.55,124600
2011-05-24,60.58,60.68,60.26,60.35,179200
2011-05-23,60.35,60.579,60.2,60.4,272400
2011-05-20,61.43,61.5,61.0,61.1245,190800
2011-05-19,61.67,61.73,61.32,61.54,533200
2011-05-18,60.95,61.49,60.84,61.46,141000
2011-05-17,60.68,60.93,60.46,60.89,284800
2011-05-16,61.1,61.51,60.81,60.9,227000
2011-05-13,61.81,61.85,61.1,61.284,252800
2011-05-12,61.34,61.87,61.01,61.82,227000
2011-05-11,62.06,62.06,61.209,61.49,348800
2011-05-10,61.83,62.24,61.76,62.145,351000
2011-05-09,61.4,61.79,61.29,61.6399,132000
2011-05-06,61.74,62.0,61.14,61.39,277000
2011-05-05,61.31,61.676,60.82,61.102,197800
2011-05-04,62.05,62.05,61.39,61.639,214000
2011-05-03,62.18,62.26,61.75,62.06,133000
2011-05-02,62.72,62.72,62.161,62.26,262000
2011-04-29,62.25,62.44,62.209,62.4,198000
2011-04-28,61.95,62.3,61.93,62.22,132000
2011-04-27,61.78,62.1199,61.5,62.02,145600
2011-04-26,61.31,61.75,61.2632,61.6235,170000
2011-04-25,61.16,61.2,60.9131,61.09,198000
2011-04-21,61.19,61.19,60.97,61.1492,395600
2011-04-20,60.79,60.99,60.74,60.88,346400
2011-04-19,59.81,60.07,59.6599,60.07,157800
2011-04-18,59.65,59.8,59.2201,59.7,303200
2011-04-15,60.25,60.52,60.11,60.36,159400
2011-04-14,59.79,60.248,59.58,60.15,156800
2011-04-13,60.42,60.45,59.9,60.14,370200
2011-04-12,60.25,60.3,59.9,60.12,209600
2011-04-11,60.84,61.01,60.46,60.564,279200
2011-04-08,61.25,61.26,60.51,60.77,173600
2011-04-07,61.03,61.25,60.68,61.0,214200
2011-04-06,61.24,61.25,60.89,61.11,285800
2011-04-05,60.78,61.16,60.78,60.93,409800
2011-04-04,61.05,61.13,60.76,60.93,157600
2011-04-01,61.06,61.17,60.75,60.9,140800
2011-03-31,60.65,60.78,60.55,60.62,255000
2011-03-30,60.62,60.87,60.564,60.7,211000
2011-03-29,59.85,60.31,59.647,60.292,221800
2011-03-28,60.19,60.32,59.884,59.9,332200
2011-03-25,60.01,60.29,59.89,60.03,268600
2011-03-24,59.91,60.19,59.5999,60.1154,221600
2011-03-23,59.26,59.71,58.97,59.56,408200
2011-03-22,59.59,59.65,59.349,59.37,275600
2011-03-21,59.42,59.69,59.34,59.58,272200
2011-03-18,59.2,59.2,58.57,58.69,255400
2011-03-17,58.57,58.7,58.121,58.44,352400
2011-03-16,58.63,58.78,57.32,57.72,679800
2011-03-15,57.91,59.12,57.81,58.839,693600
2011-03-14,59.48,59.6299,59.0328,59.5,292200
2011-03-11,59.2,60.07,59.2,59.85,268600
2011-03-10,59.94,59.94,59.38,59.45,535600
2011-03-09,60.53,60.69,60.25,60.56,232800
2011-03-08,60.21,60.8088,59.98,60.63,212600
2011-03-07,60.8,60.874,59.8,60.07,310400
2011-03-04,61.03,61.03,60.2,60.6,336400
2011-03-03,60.54,61.119,60.54,61.05,272800
2011-03-02,59.81,60.28,59.75,60.02,352600
2011-03-01,61.14,61.15,59.85,59.85,470600
2011-02-28,60.77,60.97,60.58,60.89,416600
2011-02-25,60.17,60.56,60.1,60.53,212600
2011-02-24,59.83,60.076,59.33,59.88,482600
2011-02-23,60.25,60.38,59.55,59.94,552000
2011-02-22,60.84,61.19,60.12,60.28,576800
2011-02-18,61.48,61.61,61.34,61.54,241600
2011-02-17,61.03,61.48,60.98,61.44,316400
2011-02-16,61.05,61.3,60.986,61.21,188600
2011-02-15,60.86,60.93,60.69,60.824,164200
2011-02-14,60.86,61.07,60.79,61.04,184400
2011-02-11,60.3,60.96,60.28,60.89,298400
2011-02-10,60.2,60.58,60.08,60.51,250400
2011-02-09,60.49,60.64,60.232,60.49,279200
2011-02-08,60.44,60.65,60.3,60.64,307000
2011-02-07,60.15,60.56,60.13,60.3591,236000
2011-02-04,59.85,60.01,59.57,59.98,194000
2011-02-03,59.6,59.9,59.25,59.82,144400
2011-02-02,59.62,59.83,59.62,59.67,182000
2011-02-01,59.24,59.8862,59.19,59.77,294800
2011-01-31,58.61,58.9,58.469,58.85,281000
2011-01-28,59.54,59.61,58.34,58.402,1782800
2011-01-27,59.34,59.546,59.24,59.45,594400
2011-01-26,59.22,59.47,59.12,59.37,218400
2011-01-25,58.9,59.1,58.6,59.06,453000
2011-01-24,58.7,59.1,58.69,59.08,911800
2011-01-21,58.95,59.07,58.66,58.72,235800
2011-01-20,58.54,58.69,58.1606,58.588,206800
2011-01-19,59.22,59.25,58.51,58.66,223800
2011-01-18,59.13,59.29,59.0238,59.25,389800
2011-01-14,58.65,59.17,58.63,59.15,386800
2011-01-13,58.84,58.87,58.58,58.73,192000
2011-01-12,58.66,58.8594,58.55,58.81,214600
2011-01-11,58.33,58.424,58.06,58.29,263400
2011-01-10,57.94,58.14,57.74,58.1,249000
2011-01-07,58.35,58.43,57.74,58.153,164400
2011-01-06,58.42,58.46,58.11,58.27,144800
2011-01-05,57.93,58.4,57.86,58.37,1435400
2011-01-04,58.28,58.28,57.7494,58.06,216600
2011-01-03,57.97,58.33,57.949,58.11,238400
2010-12-31,57.43,57.57,57.34,57.57,291400
2010-12-30,57.56,57.63,57.438,57.51,157800
2010-12-29,57.66,57.72,57.6,57.6,107200
2010-12-28,57.61,57.61,57.4,57.55,113200
2010-12-27,57.23,57.51,57.2,57.49,143600
2010-12-23,57.72,57.76,57.579,57.71,114800
2010-12-22,57.67,57.8,57.624,57.8,216400
2010-12-21,57.43,57.65,57.39,57.59,152400
2010-12-20,57.29,57.37,56.98,57.24,145200
2010-12-17,57.0,57.17,56.91,57.12,118200
2010-12-16,56.78,57.08,56.56,57.04,121200
2010-12-15,56.87,57.1,56.62,56.71,87200
2010-12-14,57.06,57.18,56.83,56.96,119200
2010-12-13,57.16,57.22,56.91,56.93,154000
2010-12-10,56.74,56.94,56.61,56.9,147800
2010-12-09,56.67,56.67,56.3338,56.56,109600
2010-12-08,56.2,56.37,55.9799,56.35,138000
2010-12-07,56.67,56.69,56.101,56.12,218000
2010-12-06,56.08,56.21,56.0,56.1,128200
2010-12-03,55.83,56.23,55.82,56.17,368200
2010-12-02,55.37,56.05,55.37,56.03,121200
2010-12-01,54.96,55.37,54.94,55.31,66600
2010-11-30,53.98,54.43,53.91,54.09,183800
2010-11-29,54.18,54.58,53.83,54.467,92000
2010-11-26,54.48,54.7,54.41,54.52,65200
2010-11-24,54.47,54.8862,54.47,54.8295,60200
2010-11-23,54.28,54.32,53.962,54.13,284800
2010-11-22,54.71,54.902,54.29,54.9,50600
2010-11-19,54.7501,54.97,54.517,54.95,40400
2010-11-18,54.5401,54.96,54.5401,54.82,52200
2010-11-17,54.03,54.226,53.89,54.02,84800
2010-11-16,54.51,54.51,53.7372,53.98,65600
2010-11-15,55.15,55.2605,54.82,54.86,405400
2010-11-12,55.2,55.43,54.69,54.9099,78800
2010-11-11,55.34,55.64,55.2118,55.6,48000
2010-11-10,55.58,55.8,55.16,55.78,56400
2010-11-09,56.09,56.15,55.398,55.57,71400
2010-11-08,55.94,56.04,55.75,56.01,86800
2010-11-05,55.95,56.15,55.84,56.08,96600
2010-11-04,55.45,55.9,55.37,55.86,98000
2010-11-03,54.71,54.83,54.16,54.83,63600
2010-11-02,54.61,54.71,54.429,54.6,52200
2010-11-01,54.46,54.71,53.88,54.18,103000
2010-10-29,54.05,54.21,54.0,54.15,26800
2010-10-28,54.38,54.41,53.88,54.11,38400
2010-10-27,53.87,54.11,53.61,54.07,34200
2010-10-26,53.96,54.276,53.94,54.24,30000
2010-10-25,54.51,54.64,54.23,54.25,59200
2010-10-22,54.08,54.1,53.97,54.09,49600
2010-10-21,54.13,54.378,53.655,53.96,58800
2010-10-20,53.47,54.08,53.47,53.88,45600
2010-10-19,53.57,53.84,53.01,53.3101,77000
2010-10-18,53.81,54.22,53.72,54.17,45600
2010-10-15,54.02,54.04,53.36,53.78,109800
2010-10-14,53.85,53.909,53.4,53.68,38200
2010-10-13,53.79,54.14,53.62,53.88,148800
2010-10-12,53.19,53.62,52.87,53.56,84000
2010-10-11,53.36,53.42,53.14,53.25,28400
2010-10-08,53.01,53.37,52.83,53.3399,123000
2010-10-07,53.25,53.25,52.66,52.94,99800
2010-10-06,53.06,53.14,52.81,52.968,553800
2010-10-05,52.51,53.1,52.41,53.058,39600
2010-10-04,52.63,52.63,51.75,51.92,177400
2010-10-01,52.54,52.58,52.0824,52.36,34200
2010-09-30,52.6,52.84,51.98,52.18,89400
2010-09-29,52.29,52.455,52.11,52.26,31800
2010-09-28,52.159,52.51,51.71,52.51,99600
2010-09-27,52.49,52.49,52.17,52.17,30000
2010-09-24,51.97,52.45,51.934,52.42,48200
2010-09-23,51.66,52.17,51.56,51.6531,66600
2010-09-22,52.28,52.52,51.98,52.08,36200
2010-09-21,52.51,52.72,52.14,52.3599,38400
2010-09-20,51.87,52.52,51.73,52.52,38000
2010-09-17,51.94,51.94,51.51,51.68,98600
2010-09-16,51.51,51.66,51.35,51.63,119000
2010-09-15,51.31,51.69,51.2,51.65,18400
2010-09-14,51.42,51.74,51.19,51.519,118800
2010-09-13,51.48,51.57,51.25,51.53,67400
2010-09-10,50.84,50.93,50.648,50.89,17200
2010-09-09,51.25,51.25,50.57,50.66,53000
2024-03-27,479.51,480.87,477.45,480.76,4951429
2024-03-26,479.06,479.37,476.43,476.6,8073502
2024-03-25,477.73,478.79,477.55,477.94,6081277
2024-03-22,479.87,480.32,478.82,479.18,5881503
2024-03-21,482.62,483.235,481.21,481.35,5044680
2024-03-20,475.54,480.02,474.93,479.75,6179356
2024-03-19,472.2,475.74,471.29,475.6,4550248
2024-03-18,473.95,475.279,472.5,472.95,3939105
2024-03-15,470.41,471.7814,468.7201,470.01,6807087
2024-03-14,475.16,475.325,470.45,473.27,5137814
2024-03-13,475.31,475.47,472.9,474.31,3530683
2024-03-12,471.92,475.55,469.57,475.03,4785237
2024-03-11,469.2,470.46,467.39,470.0,5304156
2024-03-08,473.77,476.2994,469.82,470.39,6285625
2024-03-07,471.63,474.19,470.78,473.26,7149802
2024-03-06,469.25,470.66,467.3199,468.62,5325050
2024-03-05,468.95,469.38,464.06,466.15,4616503
2024-03-04,470.61,472.6,470.6,470.87,3970242
2024-03-01,467.83,471.77,467.43,471.43,4839421
2024-02-29,466.97,468.49,464.47,466.93,7332921
2024-02-28,464.49,465.83,464.11,465.21,2800602
2024-02-27,465.71,466.12,463.91,465.93,3586943
2024-02-26,467.19,467.59,464.94,465.07,3450804
2024-02-23,468.09,468.87,466.0907,466.78,4050621
2024-02-22,463.22,467.33,462.315,466.57,4328536
2024-02-21,455.32,457.12,453.6,456.97,4223078
2024-02-20,457.44,458.06,454.43,456.51,5306784
2024-02-16,461.08,462.15,458.4,459.03,5527893
2024-02-15,458.9,461.54,458.43,461.39,5695711
2024-02-14,456.575,458.67,454.4,458.29,5624009
2024-02-13,454.48,455.7,450.995,453.97,8152242
2024-02-12,460.61,462.74,459.75,460.46,4564233
2024-02-09,458.54,461.03,458.17,460.67,4002594
2024-02-08,457.81,458.33,457.03,458.07,4184592
2024-02-07,456.15,458.18,455.27,457.76,6763415
2024-02-06,453.58,454.29,452.21,454.03,4383601
2024-02-05,453.73,454.15,450.54,452.62,7101857
2024-02-02,450.01,455.88,449.69,454.28,6253482
2024-02-01,445.35,449.66,444.6502,449.66,6138360
2024-01-31,449.04,449.465,443.75,443.82,7108043
2024-01-30,450.84,451.81,450.44,451.17,3409953
2024-01-29,448.23,451.6098,447.7112,451.49,4543252
2024-01-26,448.1,449.51,447.16,448.23,6404023
2024-01-25,448.14,448.76,446.11,448.5,4167055
2024-01-24,448.32,449.1896,445.75,445.99,4226967
2024-01-23,444.83,445.82,443.78,445.62,3251586
2024-01-22,444.77,445.92,443.68,444.3,5870412
2024-01-19,439.0,443.61,438.31,443.29,4836802
2024-01-18,435.58,438.39,434.16,437.93,4331285
2024-01-17,433.6,434.48,431.81,434.07,6044611
2024-01-16,436.79,437.98,434.74,436.5,5730839
2024-01-12,439.11,439.8,436.73,437.99,5182669
2024-01-11,438.94,439.355,434.0,437.79,4796587
2024-01-10,435.77,438.735,435.48,437.94,4278841
2024-01-09,433.62,436.43,433.1633,435.07,7939567
2024-01-08,430.45,436.27,430.37,436.13,7222362
2024-01-05,429.59,432.3,428.64,429.98,5693235
2024-01-04,430.33,432.78,429.21,429.43,3945259
2024-01-03,432.32,433.0,430.25,430.79,4805049
2024-01-02,433.91,435.27,432.36,434.01,9076041
2023-12-29,437.87,438.34,434.94,436.8,4376885
2023-12-28,438.25,438.84,437.66,437.97,4703655
2023-12-27,436.895,438.02,436.42,437.9,4250474
2023-12-26,435.6656,437.92,435.58,437.1,3835837
2023-12-22,435.46,436.838,433.48,435.29,4037829
2023-12-21,433.13,434.64,430.8552,434.28,4621606
2023-12-20,435.51,437.305,429.9,430.09,5783234
2023-12-19,436.04,438.22,435.95,438.19,4037929
2023-12-18,434.64,436.4,434.45,435.54,4280475
2023-12-15,433.19,434.25,432.24,433.09,5326041
2023-12-14,434.22,435.3642,431.24,433.75,8349143
2023-12-13,426.88,432.61,426.51,432.48,8659116
2023-12-12,424.22,426.67,423.2739,426.67,5982557
2023-12-11,422.41,424.71,422.22,424.56,5247086
2023-12-08,420.37,423.37,420.15,422.92,5125278
2023-12-07,419.81,421.67,419.28,421.13,3248251
2023-12-06,421.61,421.67,417.46,417.86,4187876
2023-12-05,418.34,420.47,418.0,419.61,3419283
2023-12-04,418.65,419.87,417.5,419.74,5806079
2023-12-01,418.83,422.37,418.25,421.86,4973625
2023-11-30,418.54,419.7,416.57,419.4,4405690
2023-11-29,420.0594,421.12,417.365,417.78,4092618
2023-11-28,417.25,419.25,416.71,418.05,3382442
2023-11-27,417.79,418.5273,417.23,417.64,3632552
2023-11-24,418.19,418.49,417.84,418.37,1351272
2023-11-22,418.07,419.31,417.06,418.14,3694064
2023-11-21,416.4,416.84,415.3,416.34,5248187
2023-11-20,413.99,418.2,413.9799,417.43,3524412
2023-11-17,413.94,414.79,412.87,414.31,4700139
2023-11-16,412.74,413.95,411.75,413.7,3798889
2023-11-15,413.54,414.72,412.37,413.12,4414807
2023-11-14,410.04,413.51,409.8856,412.22,6973115
2023-11-13,403.59,405.49,402.82,404.45,2872941
2023-11-10,400.59,405.109,399.14,404.86,3994439
2023-11-09,402.81,402.88,398.21,398.64,4145615
2023-11-08,401.99,402.5026,399.56,401.67,3731858
2023-11-07,400.26,402.04,399.23,401.34,3358578
2023-11-06,400.12,400.733,398.46,400.21,4007105
2023-11-03,397.92,400.85,397.84,399.44,5981435
2023-11-02,391.93,395.9096,391.92,395.78,4752164
2023-11-01,385.09,389.08,384.62,388.4,5549159
2023-10-31,382.35,384.48,380.56,384.17,4523160
2023-10-30,379.91,382.8,378.71,381.86,5795761
2023-10-27,380.53,380.89,375.945,377.32,5638752
2023-10-26,382.63,383.3971,378.15,379.0,6959401
2023-10-25,387.6,387.68,383.12,383.71,5471214
2023-10-24,388.28,390.26,386.55,389.2,4451513
2023-10-23,385.48,389.94,383.85,386.31,5537131
2023-10-20,391.38,391.82,386.84,386.99,7549614
2023-10-19,395.97,397.6,391.135,391.87,6708903
2023-10-18,398.89,399.81,394.22,395.22,7329261
2023-10-17,397.63,402.5,397.3075,400.58,4214609
2023-10-16,398.57,401.6,398.34,400.57,5150941
2023-10-13,399.81,400.96,394.96,396.42,3772219
2023-10-12,401.48,401.8,396.2,398.52,3872929
2023-10-11,400.27,401.09,397.99,400.93,4181784
2023-10-10,397.77,401.68,397.3875,399.24,3289640
2023-10-09,392.8,397.69,392.31,397.19,2959502
2023-10-06,387.69,396.085,386.4104,394.56,4897219
2023-10-05,389.89,390.7889,386.95,389.91,3329091
2023-10-04,387.73,390.85,386.4,390.24,4333740
2023-10-03,390.58,391.93,386.03,387.39,6886663
2023-10-02,391.9,393.7599,389.97,392.67,5886153
2023-09-29,396.62,396.74,391.3,392.7,5766585
2023-09-28,390.87,395.27,390.33,393.64,4065775
2023-09-27,393.84,394.39,389.45,392.85,4837698
2023-09-26,395.72,396.36,391.96,392.76,5734734
2023-09-25,395.76,398.6392,395.37,398.61,3227900
2023-09-22,398.795,400.326,396.555,396.96,7206528
2023-09-21,401.8,402.05,397.69,397.92,4633139
2023-09-20,409.46,409.84,404.33,404.55,4009415
2023-09-19,408.22,408.805,405.71,408.37,3629773
2023-09-18,408.58,410.34,408.16,409.19,3014571
2023-09-15,412.34,412.67,408.48,408.74,4004030
2023-09-14,412.67,414.51,411.42,413.9,3660901
2023-09-13,410.03,411.4,408.99,410.35,2529748
2023-09-12,410.7,412.15,409.29,409.87,7595296
2023-09-11,411.88,412.38,410.29,412.08,3346563
2023-09-08,408.82,410.84,408.49,409.39,4125223
2023-09-07,407.17,409.43,406.855,408.83,2245759
2023-09-06,412.1,412.13,407.83,410.05,3744068
2023-09-05,414.2,414.47,412.77,412.9,4426687
2023-09-01,416.46,416.88,413.21,414.71,3587971
2023-08-31,414.982,416.12,413.66,413.83,4751131
2023-08-30,413.03,415.0292,412.4,414.36,3004516
2023-08-29,406.78,412.98,406.57,412.64,3482664
2023-08-28,406.36,407.44,405.1,406.86,3236711
2023-08-25,403.08,405.8,399.71,404.2,4417835
2023-08-24,408.6,409.079,401.4,401.54,3458791
2023-08-23,403.56,407.67,403.47,406.95,3249964
2023-08-22,405.35,405.4,402.06,402.61,2648051
2023-08-21,402.14,404.39,399.99,403.74,3292434
2023-08-18,398.17,402.02,397.85,401.09,4157667
2023-08-17,405.33,405.58,400.37,400.72,7102504
2023-08-16,406.59,408.11,403.87,403.99,3353653
2023-08-15,410.09,411.7125,406.41,407.0,4686119
2023-08-14,408.56,411.74,408.31,411.72,2772912
2023-08-11,407.95,410.41,407.34,409.41,2918862
2023-08-10,411.8,415.05,408.62,409.79,4588326
